"date","dayTrip","prov","oil","xchange","month","weekday","unemploy","covid"
2021-09-10,1709,"Ontario",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,10,"Alberta",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,0,"Nova Scotia",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,50,"Yukon",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,219,"Quebec",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,1176,"British Columbia",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,19,"Saskatchewan",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,3414,"Canada",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-10,124,"New Brunswick",72.469,0.790625,"September","weekday",4.638,"postpan"
2021-09-11,2109,"Ontario",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,41,"Yukon",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,0,"Nova Scotia",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,3645,"Canada",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,87,"New Brunswick",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,104,"Manitoba",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,1079,"British Columbia",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,16,"Alberta",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,10,"Saskatchewan",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-11,199,"Quebec",72.633,0.788784,"September","weekend",4.63,"postpan"
2021-09-12,1468,"Ontario",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,64,"Yukon",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,797,"British Columbia",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,12,"Alberta",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,6,"Saskatchewan",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,124,"Quebec",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,48,"Manitoba",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,2587,"Canada",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,0,"Nova Scotia",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-12,68,"New Brunswick",72.795,0.788402,"September","weekend",4.622,"postpan"
2021-09-13,159,"Quebec",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,26,"Saskatchewan",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,960,"British Columbia",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,93,"Manitoba",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,0,"Nova Scotia",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,1431,"Ontario",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,2848,"Canada",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,137,"New Brunswick",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,22,"Alberta",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-13,20,"Yukon",72.956,0.78919,"September","weekday",4.613,"postpan"
2021-09-14,10,"Alberta",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,1233,"Ontario",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,53,"Manitoba",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,20,"Saskatchewan",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,139,"Quebec",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,2545,"Canada",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,960,"British Columbia",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,7,"Yukon",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,0,"Nova Scotia",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-14,123,"New Brunswick",73.115,0.789694,"September","weekday",4.605,"postpan"
2021-09-15,197,"Quebec",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,1328,"Ontario",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,143,"New Brunswick",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,1032,"British Columbia",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,17,"Yukon",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,2820,"Canada",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,0,"Nova Scotia",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,19,"Saskatchewan",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,73,"Manitoba",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-15,11,"Alberta",73.272,0.78971,"September","weekday",4.597,"postpan"
2021-09-16,3026,"Canada",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,220,"Quebec",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,1026,"British Columbia",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,160,"New Brunswick",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,16,"Yukon",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,0,"Nova Scotia",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,19,"Saskatchewan",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,9,"Alberta",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,101,"Manitoba",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-16,1475,"Ontario",73.427,0.787953,"September","weekday",4.588,"postpan"
2021-09-17,118,"New Brunswick",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,200,"Quebec",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,0,"Nova Scotia",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,27,"Yukon",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,12,"Alberta",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,110,"Manitoba",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,3474,"Canada",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,1073,"British Columbia",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,27,"Saskatchewan",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-17,1907,"Ontario",73.579,0.785417,"September","weekday",4.58,"postpan"
2021-09-18,56,"Yukon",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,21,"Alberta",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,3469,"Canada",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,1012,"British Columbia",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,70,"Manitoba",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,79,"New Brunswick",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,198,"Quebec",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,2019,"Ontario",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,14,"Saskatchewan",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-18,0,"Nova Scotia",73.73,0.783597,"September","weekend",4.572,"postpan"
2021-09-19,16,"Alberta",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,174,"Quebec",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,776,"British Columbia",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,54,"Manitoba",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,0,"Nova Scotia",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,7,"Saskatchewan",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,36,"Yukon",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,67,"New Brunswick",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,1808,"Ontario",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-19,2938,"Canada",73.876,0.782252,"September","weekend",4.564,"postpan"
2021-09-20,128,"New Brunswick",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,0,"Nova Scotia",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,998,"British Columbia",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,2552,"Canada",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,19,"Yukon",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,145,"Quebec",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,65,"Manitoba",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,1157,"Ontario",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,19,"Alberta",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-20,21,"Saskatchewan",74.018,0.780641,"September","weekday",4.556,"postpan"
2021-09-21,123,"New Brunswick",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,24,"Saskatchewan",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,0,"Nova Scotia",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,1106,"Ontario",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,932,"British Columbia",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,2431,"Canada",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,156,"Quebec",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,69,"Manitoba",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,18,"Yukon",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-21,3,"Alberta",74.157,0.78211,"September","weekday",4.548,"postpan"
2021-09-22,2711,"Canada",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,151,"New Brunswick",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,999,"British Columbia",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,6,"Alberta",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,182,"Quebec",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,0,"Nova Scotia",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,1272,"Ontario",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,61,"Manitoba",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,16,"Saskatchewan",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-22,24,"Yukon",74.292,0.785704,"September","weekday",4.54,"postpan"
2021-09-23,2948,"Canada",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,9,"Alberta",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,18,"Saskatchewan",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,24,"Yukon",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,190,"Quebec",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,0,"Nova Scotia",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,1030,"British Columbia",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,1452,"Ontario",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,88,"Manitoba",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-23,137,"New Brunswick",74.423,0.789146,"September","weekday",4.533,"postpan"
2021-09-24,3348,"Canada",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,13,"Alberta",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,125,"Manitoba",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,1668,"Ontario",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,0,"Nova Scotia",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,42,"Yukon",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,23,"Saskatchewan",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,1158,"British Columbia",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,188,"Quebec",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-24,131,"New Brunswick",74.548,0.79,"September","weekday",4.525,"postpan"
2021-09-25,0,"Nova Scotia",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,2097,"Ontario",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,73,"Manitoba",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,18,"Alberta",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,1227,"British Columbia",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,3789,"Canada",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,72,"New Brunswick",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,15,"Saskatchewan",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,36,"Yukon",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-25,251,"Quebec",74.67,0.790073,"September","weekend",4.518,"postpan"
2021-09-26,2756,"Canada",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,0,"Nova Scotia",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,52,"New Brunswick",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,1582,"Ontario",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,816,"British Columbia",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,27,"Manitoba",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,3,"Saskatchewan",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,9,"Alberta",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,218,"Quebec",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-26,49,"Yukon",74.786,0.791828,"September","weekend",4.51,"postpan"
2021-09-27,1230,"Ontario",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,13,"Saskatchewan",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,9,"Alberta",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,0,"Nova Scotia",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,2581,"Canada",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,14,"Yukon",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,958,"British Columbia",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,190,"Quebec",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,58,"Manitoba",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-27,109,"New Brunswick",74.897,0.790821,"September","weekday",4.502,"postpan"
2021-09-28,1403,"Ontario",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,7,"Alberta",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,15,"Saskatchewan",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,142,"Quebec",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,973,"British Columbia",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,2722,"Canada",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,0,"Nova Scotia",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,48,"Manitoba",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,13,"Yukon",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-28,121,"New Brunswick",75.003,0.78787,"September","weekday",4.495,"postpan"
2021-09-29,0,"Nova Scotia",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,26,"Saskatchewan",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,2819,"Canada",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,71,"Manitoba",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,180,"Quebec",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,1445,"Ontario",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,958,"British Columbia",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,113,"New Brunswick",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,8,"Alberta",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-29,18,"Yukon",75.103,0.785747,"September","weekday",4.487,"postpan"
2021-09-30,89,"Manitoba",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,15,"Alberta",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,15,"Yukon",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,0,"Nova Scotia",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,1449,"Ontario",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,959,"British Columbia",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,140,"New Brunswick",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,19,"Saskatchewan",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,203,"Quebec",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-09-30,2889,"Canada",75.197,0.787819,"September","weekday",4.479,"postpan"
2021-10-01,17,"Saskatchewan",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,87,"Manitoba",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,0,"Nova Scotia",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,3823,"Canada",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,1093,"British Columbia",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,16,"Alberta",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,25,"Yukon",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,276,"Quebec",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,2154,"Ontario",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-01,155,"New Brunswick",75.286,0.790061,"October","weekday",4.47,"postpan"
2021-10-02,12,"Saskatchewan",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,100,"New Brunswick",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,22,"Alberta",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,243,"Quebec",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,0,"Nova Scotia",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,3874,"Canada",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,18,"Yukon",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,70,"Manitoba",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,1126,"British Columbia",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-02,2283,"Ontario",75.369,0.790608,"October","weekend",4.461,"postpan"
2021-10-03,1606,"Ontario",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,0,"Nova Scotia",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,8,"Alberta",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,49,"New Brunswick",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,4,"Yukon",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,841,"British Columbia",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,2764,"Canada",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,46,"Manitoba",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,16,"Saskatchewan",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-03,194,"Quebec",75.446,0.791577,"October","weekend",4.452,"postpan"
2021-10-04,22,"Yukon",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,995,"British Columbia",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,67,"Manitoba",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,2808,"Canada",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,105,"New Brunswick",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,13,"Alberta",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,1359,"Ontario",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,0,"Nova Scotia",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,24,"Saskatchewan",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-04,223,"Quebec",75.516,0.794,"October","weekday",4.442,"postpan"
2021-10-05,15,"Yukon",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,156,"Quebec",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,21,"Saskatchewan",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,1076,"British Columbia",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,2718,"Canada",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,88,"Manitoba",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,1247,"Ontario",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,100,"New Brunswick",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,15,"Alberta",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-05,0,"Nova Scotia",75.581,0.794525,"October","weekday",4.432,"postpan"
2021-10-06,197,"Quebec",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,991,"British Columbia",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,145,"New Brunswick",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,14,"Saskatchewan",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,2947,"Canada",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,15,"Alberta",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,75,"Manitoba",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,0,"Nova Scotia",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,1491,"Ontario",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-06,19,"Yukon",75.64,0.794115,"October","weekday",4.421,"postpan"
2021-10-07,125,"New Brunswick",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,254,"Quebec",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,1567,"Ontario",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,1005,"British Columbia",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,0,"Nova Scotia",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,76,"Manitoba",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,4,"Yukon",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,34,"Saskatchewan",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,3076,"Canada",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-07,11,"Alberta",75.692,0.796777,"October","weekday",4.41,"postpan"
2021-10-08,10,"Alberta",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,100,"Manitoba",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,133,"New Brunswick",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,3905,"Canada",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,1106,"British Columbia",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,289,"Quebec",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,8,"Yukon",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,12,"Saskatchewan",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,0,"Nova Scotia",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-08,2247,"Ontario",75.738,0.800412,"October","weekday",4.398,"postpan"
2021-10-09,4387,"Canada",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,378,"Quebec",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,61,"Manitoba",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,103,"New Brunswick",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,6,"Alberta",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,19,"Yukon",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,0,"Nova Scotia",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,2681,"Ontario",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,13,"Saskatchewan",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-09,1126,"British Columbia",75.778,0.801707,"October","weekend",4.385,"postpan"
2021-10-10,3662,"Canada",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,0,"Nova Scotia",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,8,"Alberta",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,8,"Yukon",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,825,"British Columbia",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,70,"New Brunswick",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,36,"Manitoba",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,2459,"Ontario",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,251,"Quebec",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-10,5,"Saskatchewan",75.812,0.801878,"October","weekend",4.372,"postpan"
2021-10-11,0,"Nova Scotia",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,45,"New Brunswick",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,5,"Alberta",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,12,"Saskatchewan",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,2594,"Canada",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,14,"Yukon",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,153,"Quebec",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,1522,"Ontario",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,800,"British Columbia",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-11,43,"Manitoba",75.84,0.802115,"October","weekday",4.358,"postpan"
2021-10-12,16,"Yukon",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,12,"Saskatchewan",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,212,"Quebec",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,18,"Alberta",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,88,"New Brunswick",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,0,"Nova Scotia",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,1422,"Ontario",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,58,"Manitoba",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,2767,"Canada",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-12,941,"British Columbia",75.862,0.802734,"October","weekday",4.344,"postpan"
2021-10-13,3,"Alberta",75.88,0.804419,"October","weekday",4.33,"postpan"
2021-10-13,0,"Nova Scotia",75.88,0.804419,"October","weekday",4.33,"postpan"
